0,0.402252,0.405511,0.397764,6.1644,7.36993
7.84006e-09,0.402166,0.40544,0.397793,6.16454,7.36994
1.56801e-08,0.402074,0.405367,0.397821,6.16468,7.36994
2.35202e-08,0.401978,0.405295,0.397847,6.16481,7.36993
3.13603e-08,0.40188,0.405223,0.397872,6.16496,7.36994
3.92003e-08,0.401781,0.405152,0.397898,6.16511,7.36994
4.70404e-08,0.401681,0.405083,0.397925,6.16524,7.36993
5.48804e-08,0.401583,0.405018,0.397956,6.16536,7.36992
6.27205e-08,0.401487,0.404958,0.39799,6.16549,7.36992
7.05606e-08,0.401394,0.404904,0.398029,6.16558,7.36991
7.84006e-08,0.401305,0.404856,0.398073,6.16568,7.36991
8.62407e-08,0.401222,0.404817,0.398124,6.16575,7.36992
9.40808e-08,0.401145,0.404786,0.398182,6.1658,7.36991
1.01921e-07,0.401074,0.404764,0.398246,6.16582,7.36991
1.09761e-07,0.40101,0.404751,0.398316,6.16583,7.3699
1.17601e-07,0.400953,0.404748,0.398392,6.16581,7.3699
1.25441e-07,0.400903,0.404754,0.398471,6.16577,7.3699
1.33281e-07,0.40086,0.404769,0.398553,6.16571,7.36989
1.41121e-07,0.400824,0.404792,0.398637,6.16564,7.3699
1.48961e-07,0.400794,0.404822,0.398722,6.16555,7.36989
1.56801e-07,0.40077,0.40486,0.398807,6.16544,7.36987
1.64641e-07,0.400752,0.404904,0.398892,6.16533,7.36988
1.72481e-07,0.400737,0.404954,0.398976,6.1652,7.36987
1.80321e-07,0.400727,0.405009,0.39906,6.16506,7.36986
1.88162e-07,0.40072,0.405069,0.399145,6.16494,7.36987
1.96002e-07,0.400716,0.405132,0.39923,6.16479,7.36987
2.03842e-07,0.400713,0.4052,0.399316,6.16463,7.36986
2.11682e-07,0.400712,0.40527,0.399402,6.16449,7.36988
2.19522e-07,0.400711,0.405343,0.39949,6.16433,7.36987
2.27362e-07,0.400709,0.405419,0.399578,6.16416,7.36987
2.35202e-07,0.400707,0.405496,0.399666,6.16401,7.36988
2.43042e-07,0.400704,0.405574,0.399754,6.16384,7.36987
2.50882e-07,0.4007,0.405654,0.399842,6.16366,7.36986
2.58722e-07,0.400696,0.405735,0.39993,6.16351,7.36987
2.66562e-07,0.400691,0.405816,0.400018,6.16334,7.36986
2.74402e-07,0.400687,0.405899,0.400105,6.16316,7.36985
2.82242e-07,0.400683,0.405982,0.400193,6.16301,7.36987
2.90082e-07,0.400681,0.406066,0.400281,6.16282,7.36985
2.97922e-07,0.400679,0.40615,0.40037,6.16264,7.36984
3.05762e-07,0.400679,0.406234,0.400459,6.16249,7.36986
3.13603e-07,0.400679,0.406317,0.400546,6.1623,7.36985
3.21443e-07,0.400681,0.406401,0.400633,6.16212,7.36983
3.29283e-07,0.400683,0.406483,0.400717,6.16197,7.36985
3.37123e-07,0.400686,0.406563,0.400797,6.16179,7.36984
3.44963e-07,0.400689,0.406642,0.400874,6.16162,7.36983
3.52803e-07,0.400693,0.406719,0.400945,6.16149,7.36985
3.60643e-07,0.400699,0.406793,0.401012,6.16134,7.36984
3.68483e-07,0.400706,0.406865,0.401072,6.16119,7.36983
3.76323e-07,0.400716,0.406934,0.401128,6.16106,7.36984
3.84163e-07,0.400729,0.407001,0.401178,6.16092,7.36983
3.92003e-07,0.400747,0.407066,0.401224,6.16078,7.36982
3.99843e-07,0.400769,0.407129,0.401266,6.16067,7.36983
